"demScen,CLT_cap_mult,Region,Year,Harvest_Mm3_per_year"
"D400",",",5.000000,",","Kenora",",","2021",",",7.06583836
"D400",",",5.000000,",","Kenora",",","2022",",",7.54417969
"D400",",",5.000000,",","Kenora",",","2023",",",7.09199603
"D400",",",5.000000,",","Kenora",",","2024",",",6.92282407
"D400",",",5.000000,",","Kenora",",","2025",",",7.38724492
"D400",",",5.000000,",","Kenora",",","2026",",",6.86623017
"D400",",",5.000000,",","Kenora",",","2027",",",7.10602195
"D400",",",5.000000,",","Kenora",",","2028",",",7.21001524
"D400",",",5.000000,",","Kenora",",","2029",",",7.41117456
"D400",",",5.000000,",","Kenora",",","2030",",",7.10873261
"D400",",",5.000000,",","Nipissing",",","2020",",",17.14231712
"D400",",",5.000000,",","Nipissing",",","2021",",",16.19139158
"D400",",",5.000000,",","Nipissing",",","2022",",",15.19003583
"D400",",",5.000000,",","Nipissing",",","2023",",",17.31714165
"D400",",",5.000000,",","Nipissing",",","2024",",",15.52196044
"D400",",",5.000000,",","Nipissing",",","2025",",",17.85591364
"D400",",",5.000000,",","Nipissing",",","2026",",",15.66977549
"D400",",",5.000000,",","Nipissing",",","2027",",",15.77591703
"D400",",",5.000000,",","Nipissing",",","2028",",",16.10029743
"D400",",",5.000000,",","Nipissing",",","2029",",",16.34994411
"D400",",",5.000000,",","Nipissing",",","2030",",",16.39345466
"D400",",",5.000000,",","Algonquin",",","2020",",",10.84553155
"D400",",",5.000000,",","Algonquin",",","2021",",",10.86931358
"D400",",",5.000000,",","Algonquin",",","2022",",",10.43744708
"D400",",",5.000000,",","Algonquin",",","2023",",",10.53294679
"D400",",",5.000000,",","Algonquin",",","2024",",",10.57955618
"D400",",",5.000000,",","Algonquin",",","2025",",",10.55943646
"D400",",",5.000000,",","Algonquin",",","2026",",",10.57543503
"D400",",",5.000000,",","Algonquin",",","2027",",",10.78915586
"D400",",",5.000000,",","Algonquin",",","2028",",",11.23192332
"D400",",",5.000000,",","Algonquin",",","2029",",",10.97847263
"D400",",",5.000000,",","Algonquin",",","2030",",",9.87439056
"DU10",",",1.100000,",","TroutLake",",","2020",",",7.30255785
"DU10",",",1.100000,",","TroutLake",",","2021",",",7.55237466
"DU10",",",1.100000,",","TroutLake",",","2022",",",7.49551541
"DU10",",",1.100000,",","TroutLake",",","2023",",",7.20921105
"DU10",",",1.100000,",","TroutLake",",","2024",",",7.28144592
"DU10",",",1.100000,",","TroutLake",",","2025",",",7.74872241
"DU10",",",1.100000,",","TroutLake",",","2026",",",7.10796539
"DU10",",",1.100000,",","TroutLake",",","2027",",",7.74404937
"DU10",",",1.100000,",","TroutLake",",","2028",",",6.88331715
"DU10",",",1.100000,",","TroutLake",",","2029",",",7.40005145
"DU10",",",1.100000,",","TroutLake",",","2030",",",7.31161396
"DU10",",",1.100000,",","Abitibi",",","2020",",",12.36826909
"DU10",",",1.100000,",","Abitibi",",","2021",",",12.88524594
"DU10",",",1.100000,",","Abitibi",",","2022",",",11.93300099
"DU10",",",1.100000,",","Abitibi",",","2023",",",11.83782680
"DU10",",",1.100000,",","Abitibi",",","2024",",",11.24811753
"DU10",",",1.100000,",","Abitibi",",","2025",",",12.01982490
"DU10",",",1.100000,",","Abitibi",",","2026",",",12.35939518
"DU10",",",1.100000,",","Abitibi",",","2027",",",12.00376667
"DU10",",",1.100000,",","Abitibi",",","2028",",",12.19469230
"DU10",",",1.100000,",","Abitibi",",","2029",",",11.27900391
"DU10",",",1.100000,",","Abitibi",",","2030",",",12.27545045
"DU10",",",1.100000,",","Algoma",",","2020",",",10.10777310
"DU10",",",1.100000,",","Algoma",",","2021",",",11.71596133
"DU10",",",1.100000,",","Algoma",",","2022",",",9.99443750
"DU10",",",1.100000,",","Algoma",",","2023",",",10.28377111
"DU10",",",1.100000,",","Algoma",",","2024",",",9.68678815
"DU10",",",1.100000,",","Algoma",",","2025",",",10.37657690
"DU10",",",1.100000,",","Algoma",",","2026",",",9.66827593
"DU10",",",1.100000,",","Algoma",",","2027",",",9.95725206
"DU10",",",1.100000,",","Algoma",",","2028",",",10.88243448
"DU10",",",1.100000,",","Algoma",",","2029",",",11.02080141
"DU10",",",1.100000,",","Algoma",",","2030",",",10.04624721
"DU10",",",1.100000,",","Kenora",",","2020",",",5.07125676
"DU10",",",1.100000,",","Kenora",",","2021",",",5.34361662
